city;lat;lng;continent
Tegucigalpa;14.102;-87.2175;NA
Yoro;15.06;-87.29;NA
Brus Laguna;15.7504;-84.48;NA
La Ceiba;15.7631;-86.797;NA
Choluteca;13.3007;-87.1908;NA
Trujillo;15.9104;-85.96;NA
Comayagua;14.4604;-87.65;NA
Santa Rosa de Copán;14.77;-88.78;NA
San Pedro Sula;15.5;-88.03;NA
Yuscarán;13.944;-86.851;NA
Puerto Lempira;15.262;-83.7716;NA
La Esperanza;14.333;-88.1667;NA
Roatán;16.33;-86.519;NA
La Paz;14.32;-87.684;NA
Gracias;14.5833;-88.5833;NA
Nueva Ocotepeque;14.437;-89.182;NA
Juticalpa;14.6704;-86.23;NA
Santa Bárbara;14.919;-88.236;NA
Nacaome;13.53;-87.49;NA
Yoro;15.1375;-87.1278;NA
Šibenik;43.7272;15.9058;EU
Slavonski Brod;45.1603;18.0156;EU
Požega;45.3403;17.6853;EU
Virovitica;45.8319;17.3839;EU
Rijeka;45.33;14.45;EU
Krapina;46.1608;15.8789;EU
Dubrovnik;42.6609;18.0914;EU
Sisak;45.4661;16.3783;EU
Osijek;45.5504;18.68;EU
Koprivnica;46.1628;16.8275;EU
Čakovec;46.3844;16.4339;EU
Vukovar;45.3433;18.9997;EU
Zadar;44.1201;15.2623;EU
Gospić;44.5461;15.3747;EU
Varaždin;46.3044;16.3378;EU
Split;43.5204;16.47;EU
Pazin;45.2403;13.9367;EU
Zagreb;45.8;16.0;EU
Karlovac;45.4872;15.5478;EU
Bjelovar;45.8986;16.8489;EU
Pula;44.8687;13.8481;EU
Port-au-Prince;18.541;-72.336;NA
Port-De-Paix;19.9318;-72.8295;NA
Cap-Haïtien;19.7592;-72.2125;NA
Gonaïves;19.4504;-72.6832;NA
Hinche;19.143;-72.004;NA
Fort-Liberté;19.6656;-71.8448;NA
Jacmel;18.235;-72.537;NA
Miragoâne;18.4411;-73.0883;NA
Les Cayes;18.2004;-73.75;NA
Jérémie;18.6339;-74.1184;NA
Szolnok;47.1864;20.1794;EU
Hódmezővásárhely;46.4167;20.3333;EU
Nagykanizsa;46.5142;16.9717;EU
Nyíregyháza;47.9653;21.7187;EU
Budapest;47.5;19.0833;EU
Békéscsaba;46.672;21.101;EU
Eger;46.4;17.5833;EU
Zalaegerszeg;46.844;16.84;EU
Szeged;46.2504;20.15;EU
Kaposvár;46.367;17.8;EU
Sopron;47.6833;16.6;EU
Kecskemét;46.9;19.7;EU
Debrecen;47.5305;21.63;EU
Miskolc;48.1004;20.78;EU
Szombathely;47.2253;16.6287;EU
Dunaújváros;46.9807;18.9327;EU
Veszprém;47.091;17.911;EU
Salgótarján;48.105;19.826;EU
Székesfehérvár;47.1947;18.4081;EU
Győr;47.7004;17.63;EU
Tatabánya;47.55;18.433;EU
Pécs;46.0804;18.22;EU
Szekszárd;46.344;18.713;EU
Eger;47.895;20.383;EU
Vác;47.7837;19.1332;EU
Sukabumi;-6.9096;106.9;AS
Surakarta;-7.565;110.825;AS
Bogor;-6.57;106.75;AS
Magelang;-7.4696;110.18;AS
Majene;-3.5336;118.966;AS
Ende;-8.8623;121.6489;AS
Maumere;-8.6189;122.2123;AS
Kediri;-7.7896;112.0;AS
Sibolga;1.75;98.8;AS
Binjai;3.6204;98.5001;AS
Tebingtinggi;3.3304;99.13;AS
Lhokseumawe;5.1914;97.1415;AS
Bekasi;-6.2173;106.9723;AS
Malang;-7.98;112.61;AS
Pakalongan;-6.8796;109.67;AS
Madiun;-7.6346;111.515;AS
Tegal;-6.8696;109.12;AS
Cirebon;-6.7333;108.5666;AS
Medan;3.58;98.65;AS
Salatiga;-7.3095;110.4901;AS
Poso;-1.3896;120.76;AS
Surabaya;-7.2492;112.7508;AS
Jakarta;-6.1744;106.8294;AS
Pematangsiantar;2.9614;99.0615;AS
Probolinggo;-7.7496;113.15;AS
Pasuruan;-7.6296;112.9;AS
Mojokerto;-7.4696;112.43;AS
Baubau;-5.4699;122.6163;AS
Parepare;-4.0167;119.6333;AS
Blitar;-8.0696;112.15;AS
Watampone;-4.5328;120.3334;AS
Raba;-8.45;118.7666;AS
Tuban;-6.8995;112.05;AS
Pati;-6.7415;111.0347;AS
Kotabumi;-4.8333;104.9;AS
Denpasar;-8.65;115.22;AS
Kuta;-8.7151;115.1841;AS
Biak;-1.1615;136.0485;AS
Perabumulih;-3.4432;104.2315;AS
Sungaipenuh;-2.0631;101.3964;AS
Manado;1.48;124.85;AS
Timika;-4.5496;136.89;AS
Amahai;-3.3281;128.9405;AS
Telukbutun;4.217;108.2;AS
Sampit;-2.5329;112.95;AS
Martapura;-3.4135;114.8365;AS
Jambi;-1.59;103.61;AS
Tanjungpandan;-2.75;107.65;AS
Sumenep;-7.0049;113.8496;AS
Tarakan;3.3;117.633;AS
Sorong;-0.8554;131.285;AS
Singkawang;912.0;108.9655;AS
Bukittinggi;-0.3031;100.3615;AS
Tasikmalaya;-7.3254;108.2147;AS
Sawahlunto;-0.6663;100.7833;AS
Langsa;4.6736;97.9664;AS
Ruteng;-8.6118;120.4698;AS
Merauke;-8.4932;140.4018;AS
Banyuwangi;-8.195;114.3696;AS
Jember;-8.1727;113.6873;AS
Nabire;-3.3515;135.5134;AS
Lahat;-3.8;103.5333;AS
Cilacap;-7.7188;109.0154;AS
Indramayu;-6.3356;108.319;AS
Praya;-8.7223;116.2923;AS
Waingapu;-9.6582;120.253;AS
Ternate;793.0;127.363;AS
Kualakapuas;-3.0996;114.35;AS
Balikpapan;-1.25;116.83;AS
Bontang;0.1333;117.5;AS
Singaraja;-8.1152;115.0944;AS
Pinrang;-3.7857;119.6522;AS
Makale;-3.0968;119.8531;AS
Palopo;-3.0999;120.2363;AS
Luwuk;-0.9396;122.79;AS
Tarutung;2.0171;98.9667;AS
Padangsidempuan;1.3887;99.2734;AS
Padangpanjang;-0.4496;100.4167;AS
Ambon;-3.7167;128.2;AS
Padang;-0.96;100.36;AS
Banda Aceh;5.55;95.32;AS
Bandar Lampung;-5.43;105.27;AS
Bandung;-6.95;107.57;AS
Bandjarmasin;-3.33;114.5801;AS
Bengkulu;-3.8;102.27;AS
Gorontalo;0.55;123.07;AS
Jayapura;-2.533;140.7;AS
Kendari;-3.9553;122.5973;AS
Kupang;-10.1787;123.583;AS
Ujungpandang;-5.14;119.432;AS
Mamuju;-2.6806;118.8861;AS
Manokwari;-0.8711;134.0693;AS
Palangkaraya;-2.2096;113.91;AS
Palembang;-2.98;104.75;AS
Palu;-907.0;119.833;AS
Pangkalpinang;-2.08;106.15;AS
Pekanbaru;565.0;101.425;AS
Pontianak;-0.03;109.32;AS
Samarinda;-0.5;117.15;AS
Semarang;-6.9666;110.42;AS
Serang;-6.11;106.1496;AS
Tanjung Selor;2.8375;117.3653;AS
Tanjungpinang;0.9168;104.4714;AS
Yogyakarta;-7.78;110.375;AS
Mataram;-8.5795;116.135;AS
Sofifi;0.7373;127.5588;AS
Tidore;0.6964;127.436;AS
Sligo;54.2671;-8.4833;EU
Mullingar;53.5333;-7.35;EU
Drogheda;53.7193;-6.3478;EU
Dundalk;54.0004;-6.4167;EU
Muineachan;54.25;-6.9667;EU
Port Laoise;53.0322;-7.3;EU
Longford;53.7333;-7.8;EU
Shannon;52.7038;-8.8641;EU
Tralee;52.2667;-9.7167;EU
Lifford;54.8319;-7.4836;EU
Wicklow;52.975;-6.0494;EU
Kilkenny;52.6545;-7.2523;EU
An Cabhán;53.9908;-7.3606;EU
Carrick on Shannon;53.9469;-8.09;EU
Wexford;52.3342;-6.4575;EU
Donegal;54.65;-8.1167;EU
Killarney;52.0504;-9.5167;EU
Ros Comain;53.6333;-8.1833;EU
Galway;53.2724;-9.0488;EU
Cork;51.8986;-8.4958;EU
Dublin;53.3331;-6.2489;EU
Trim;53.555;-6.7917;EU
Waterford;52.2583;-7.1119;EU
Limerick;52.6647;-8.6231;EU
Clonmel;52.355;-7.7039;EU
Nenagh;52.8619;-8.1967;EU
Swords;53.4597;-6.2181;EU
Dunleary;53.2925;-6.1286;EU
Tallaght;53.2878;-6.3411;EU
Castlebar;53.85;-9.3;EU
Naas;53.2158;-6.6669;EU
Carlow;52.8408;-6.9261;EU
Ennis;52.8436;-8.9864;EU
Tullamore;53.2739;-7.4889;EU
Jerusalem;31.7784;35.2066;AS
Beer Sheva;31.25;34.83;AS
Nazareth;32.704;35.2955;AS
Tel Aviv-Yafo;32.08;34.77;AS
Haifa;32.8204;34.98;AS
Ramla;31.9167;34.8667;AS
Douglas;54.1504;-4.48;EU
Kavaratti;10.5626;72.6369;AS
New Delhi;28.6;77.2;AS
Tezpur;26.6338;92.8;AS
Jullundur;31.3349;75.569;AS
Navsari;20.8504;72.92;AS
Asansol;23.6833;86.9833;AS
Port Blair;11.667;92.736;AS
Kota;25.18;75.835;AS
Saharanpur;29.97;77.55;AS
Bhuj;23.2504;69.81;AS
Gurgaon;28.45;77.02;AS
Simla;31.1;77.1666;AS
Muzaffarpur;26.1204;85.3799;AS
Gaya;24.8;85.0;AS
Ratlam;23.3504;75.03;AS
Gwalior;26.23;78.1801;AS
Baramula;34.2004;74.35;AS
Guwahati;26.16;91.77;AS
Dispur;26.144;91.7666;AS
Bidar;17.9229;77.5175;AS
Pune;18.53;73.85;AS
Ahmedabad;23.0301;72.58;AS
Haldia;22.0257;88.0583;AS
Bhagalpur;25.23;86.98;AS
Ujjain;23.1904;75.79;AS
Tonk;26.1505;75.79;AS
Agartala;23.8354;91.28;AS
Silchar;24.7904;92.79;AS
Vellore;12.9204;79.15;AS
Bharatpur;27.2504;77.5;AS
Siliguri;26.7204;88.455;AS
Gangtok;27.3333;88.6166;AS
Cuttack;20.47;85.8899;AS
Alipur Duar;26.4837;89.5667;AS
Bhubaneshwar;20.2704;85.8274;AS
Dibrugarh;27.4833;94.9;AS
Jorhat;26.75;94.2167;AS
Hospet;15.2804;76.375;AS
Tuticorin;8.82;78.13;AS
Sangli;16.8604;74.575;AS
Sholapur;17.6704;75.9;AS
Mumbai;19.017;72.857;AS
Diu;20.7197;70.9904;AS
Sirsa;29.4904;75.03;AS
Mangalore;12.9;74.85;AS
Thiruvananthapuram;8.5;76.95;AS
Kochi;10.015;76.2239;AS
Bangalore;12.97;77.56;AS
Proddatur;14.7504;78.57;AS
Tirupati;13.6504;79.42;AS
Vadodara;22.31;73.18;AS
Surat;21.2;72.84;AS
Aizawl;23.7104;92.72;AS
Bhopal;23.25;77.41;AS
Hyderabad;17.4;78.48;AS
Chandigarh;30.72;76.78;AS
Gandhinagar;23.3004;72.6399;AS
Imphal;24.8;93.95;AS
Kohima;25.667;94.1166;AS
Lucknow;26.855;80.915;AS
Bijapur;16.8354;75.71;AS
Chennai;13.09;80.28;AS
Guntur;16.33;80.45;AS
Rajahmundry;17.0303;81.79;AS
Haora;22.5804;88.3299;AS
Raurkela;22.2304;84.83;AS
Dhanbad;23.8004;86.42;AS
Bhatpara;22.8504;88.52;AS
Kolkata;22.495;88.3247;AS
Shillong;25.5705;91.88;AS
Puri;19.8204;85.9;AS
Krishnanagar;23.3803;88.53;AS
Jamshedpur;22.7875;86.1975;AS
Jodhpur;26.2918;73.0168;AS
Sikar;27.6104;75.14;AS
Barddhaman;23.2504;87.865;AS
Medinipur;22.3304;87.15;AS
Vishakhapatnam;17.73;83.305;AS
Silvassa;20.2666;73.0166;AS
Kolhapur;16.7;74.22;AS
Latur;18.4004;76.57;AS
Pondicherry;11.935;79.83;AS
Brahmapur;19.32;84.8;AS
Bhiwandi;19.35;73.13;AS
Rajkot;22.31;70.8;AS
Kalyan;19.2502;73.1602;AS
Coimbatore;11.0;76.95;AS
Nasik;20.0004;73.78;AS
Porbandar;21.67;69.67;AS
Parbhani;19.2704;76.76;AS
Akola;20.71;77.01;AS
Ahmednagar;19.1104;74.75;AS
Aurangabad;19.8957;75.3203;AS
Daman;20.417;72.85;AS
Ranchi;23.37;85.33;AS
Itanagar;27.1004;93.6166;AS
Raipur;21.235;81.635;AS
Kozhikode;11.2504;75.77;AS
Machilipatnam;16.2004;81.18;AS
Khammam;17.2804;80.1601;AS
Kakinada;16.9675;82.2375;AS
Panaji;15.492;73.818;AS
Bhavnagar;21.7784;72.13;AS
Karnal;29.6804;76.97;AS
Rohtak;28.9;76.58;AS
Hisar;29.17;75.725;AS
Abohar;30.1204;74.29;AS
Agra;27.1704;78.015;AS
Alwar;27.5454;76.6049;AS
Bhilwara;25.3504;74.635;AS
Udaipur;24.6;73.73;AS
Meerut;29.0004;77.7;AS
Delhi;28.67;77.23;AS
Rampur;28.8154;79.025;AS
Ludhiana;30.9278;75.8723;AS
Sonipat;29.0;77.02;AS
Dehra Dun;30.3204;78.05;AS
Ghaziabad;28.6604;77.4084;AS
Faridabad;28.4333;77.3167;AS
Amravati;20.95;77.77;AS
Bhiwani;28.81;76.125;AS
Gulbarga;17.35;76.82;AS
Mathura;27.5;77.67;AS
Hapur;28.7437;77.7628;AS
Bhilai;21.2167;81.4333;AS
Warangal;18.01;79.58;AS
Raichur;16.2104;77.355;AS
Firozabad;27.15;78.3949;AS
Burhanpur;21.3004;76.13;AS
Ambala;30.32;76.82;AS
Varanasi;25.33;83.0;AS
Hathras;27.6;78.05;AS
Shahjahanpur;27.8804;79.905;AS
Jabalpur;23.1751;79.9551;AS
Patiala;30.3204;76.385;AS
Nagpur;21.17;79.09;AS
Bulandshahr;28.4104;77.8484;AS
Nanded;19.17;77.3;AS
Hoshiarpur;31.52;75.98;AS
Aligarh;27.8922;78.0618;AS
Mirzapur;25.1454;82.57;AS
Bikaner;28.0304;73.3299;AS
Srinagar;34.1;74.815;AS
Jhansi;25.453;78.5575;AS
Fatehpur;25.8804;80.8;AS
Sagar;23.8504;78.75;AS
Bahraich;27.6204;81.6699;AS
Kanpur;26.46;80.32;AS
Gorakhpur;26.7504;83.38;AS
Jammu;32.7118;74.8467;AS
Nizamabad;18.6704;78.1;AS
Faizabad;26.7504;82.17;AS
Sopore;34.3;74.4667;AS
Allahabad;25.455;81.84;AS
Sambalpur;21.4704;83.9701;AS
Pathankot;32.2703;75.72;AS
Bilaspur;22.0904;82.16;AS
Indore;22.7151;75.865;AS
Sitapur;27.63;80.75;AS
Malegaon;20.5604;74.525;AS
Dhule;20.9;74.77;AS
Panipat;29.4004;76.97;AS
Muzaffarnagar;29.485;77.695;AS
Ongole;15.5604;80.05;AS
Jaipur;26.9211;75.81;AS
Moradabad;28.8418;78.7568;AS
Pali;25.7904;73.3299;AS
Vijayawada;16.52;80.63;AS
Budaun;28.03;79.09;AS
Bareilly;28.3454;79.42;AS
Aurangabad;24.7704;84.38;AS
Vizianagaram;18.1204;83.5;AS
Chirala;15.8604;80.34;AS
Ajmer;26.45;74.64;AS
Pilibhit;28.64;79.81;AS
Hindupur;13.7804;77.49;AS
Mandya;12.5704;76.92;AS
Karimnagar;18.4604;79.11;AS
Tumkur;13.33;77.1;AS
Mysore;12.31;76.66;AS
Hubli;15.36;75.125;AS
Shimoga;13.9304;75.56;AS
Chandrapur;19.97;79.3;AS
Bellary;15.15;76.915;AS
Davangere;14.47;75.92;AS
Amritsar;31.64;74.87;AS
Belgaum;15.865;74.505;AS
Etawah;26.7855;79.015;AS
Patna;25.625;85.13;AS
Purnia;25.7854;87.48;AS
Bhusawal;21.02;75.83;AS
Nandyal;15.5204;78.48;AS
Kurnool;15.83;78.03;AS
Kolar;13.1337;78.1334;AS
Nellore;14.44;79.9899;AS
Tiruvannamalai;12.2604;79.1;AS
Kanchipuram;12.8337;79.7167;AS
Valparai;10.3204;76.97;AS
Tiruppur;11.0804;77.33;AS
Alappuzha;9.5004;76.37;AS
Kollam;8.9004;76.57;AS
Karur;10.9504;78.0833;AS
Kumbakonam;10.9805;79.4;AS
Thanjavur;10.7704;79.15;AS
Nagercoil;8.1804;77.43;AS
Tirunelveli;8.7304;77.69;AS
Rajapalaiyam;9.4204;77.58;AS
Salem;11.67;78.1801;AS
Tiruchirappalli;10.81;78.69;AS
Madurai;9.92;78.12;AS
Cuddalore;11.7204;79.77;AS
Dindigul;10.38;78.0;AS
Mandali;33.7436;45.5464;AS
Baghdad;33.3386;44.3939;AS
As Sulaymaniyah;35.5613;45.4309;AS
As Samawah;31.3099;45.2803;AS
Ash Shatrah;31.4175;46.1772;AS
Mosul;36.345;43.145;AS
Kirkuk;35.4722;44.3923;AS
Tikrit;34.597;43.677;AS
Baqubah;33.7476;44.6573;AS
Karbala;32.6149;44.0245;AS
Al Amarah;31.8416;47.1512;AS
Samarra;34.194;43.875;AS
Ar Rutbah;33.0385;40.2845;AS
Al Musayyib;32.7786;44.29;AS
Tall Afar;36.376;42.4497;AS
Ar Ramadi;33.42;43.3;AS
Dahuk;36.8667;43.0;AS
Al Fallujah;33.3477;43.7773;AS
Az Aubayr;30.3892;47.708;AS
Al Hillah;32.4721;44.4217;AS
An Najaf;32.0003;44.3354;AS
Ad Diwaniyah;31.9889;44.924;AS
Al Kut;32.4907;45.8304;AS
An Nasiriyah;31.0429;46.2676;AS
Basra;30.5135;47.8136;AS
Zakho;37.1445;42.6872;AS
Irbil;36.179;44.0086;AS
Bojnurd;37.47;57.32;AS
Mahabad;36.7704;45.72;AS
Ardabil;38.25;48.3;AS
Isfahan;32.7;51.7;AS
Urmia;37.53;45.0;AS
Zahedan;29.5;60.83;AS
Īlām;33.6374;46.4227;AS
Bandar-e-Abbas;27.2041;56.2721;AS
Kermanshah;34.38;47.06;AS
Tabriz;38.0863;46.3012;AS
Khorramabad;33.4804;48.35;AS
Hamadan;34.796;48.515;AS
Yasuj;30.659;51.594;AS
Sari;36.5504;53.1;AS
Birjand;32.88;59.2199;AS
Kerman;30.3;57.08;AS
Sārī;36.5633;53.0601;AS
Ilam;33.6304;46.43;AS
Sanandaj;35.3;47.02;AS
Abadan;30.3307;48.2797;AS
Shiraz;29.63;52.57;AS
Bandar-e Bushehr;28.92;50.83;AS
Mashhad;36.27;59.57;AS
Yazd;31.9201;54.37;AS
Semnan;35.5548;53.3743;AS
Karaj;35.8004;50.97;AS
Maragheh;37.4204;46.22;AS
Borujerd;33.92;48.8;AS
Amol;36.4713;52.3633;AS
Saveh;35.0218;50.3314;AS
Kashmar;35.1814;58.4515;AS
Torbat-e Jam;35.2233;60.6129;AS
Quchan;37.1118;58.5015;AS
Khomeini Shahr;32.7004;51.47;AS
Shahrud;36.4229;54.9629;AS
Ahar;38.4829;47.0629;AS
Zabol;31.0215;61.4815;AS
Qazvin;36.27;50.0;AS
Sirjan;29.47;55.73;AS
Marv Dasht;29.8014;52.8215;AS
Bam;29.1077;58.362;AS
Qasr-e Shirin;34.5124;45.5772;AS
Gonbad-e Kavus;37.2518;55.1715;AS
Masjed Soleyman;31.98;49.2999;AS
Behbehan;30.5818;50.2615;AS
Kashan;33.9804;51.58;AS
Fasa;28.9718;53.6715;AS
Qomsheh;32.0115;51.8597;AS
Varamin;35.3166;51.6466;AS
Chabahar;25.3004;60.6299;AS
Qom;34.65;50.95;AS
Dezful;32.3804;48.47;AS
Gorgan;36.8303;54.48;AS
Rasht;37.3;49.63;AS
Sabzewar;36.22;57.63;AS
Tehran;35.6719;51.4243;AS
Ahvaz;31.28;48.72;AS
Malayer;34.32;48.85;AS
Zanjan;36.67;48.5;AS
Bijar;35.8741;47.5937;AS
Neyshabur;36.22;58.82;AS
Khvoy;38.5304;44.97;AS
Arak;34.0804;49.7;AS
Shar e Kord;32.321;50.854;AS
Reykjavík;64.15;-21.95;EU
Höfn;64.2723;-15.2139;EU
Akureyi;65.6666;-18.1;EU
Borgarnes;64.5695;-21.8623;EU
Egilsstaðir;65.2674;-14.395;EU
Ísafjörður;66.0833;-23.15;EU
Keflavík;64.0166;-22.5666;EU
Sauðárkrókur;65.7464;-19.639;EU
Selfoss;63.9334;-20.9969;EU
Venice;45.4387;12.335;EU
Trento;46.0804;11.12;EU
Cagliari;39.2224;9.104;EU
Rome;41.896;12.4833;EU
Trieste;45.6504;13.8;EU
Palermo;38.125;13.35;EU
Marsala;37.8054;12.4387;EU
Campobasso;41.563;14.656;EU
L'Aquila;42.3504;13.39;EU
Civitavecchia;42.1004;11.8;EU
Catanzaro;38.9004;16.6;EU
Genoa;44.41;8.93;EU
Ancona;43.6004;13.4999;EU
Bologna;44.5004;11.34;EU
Potenza;40.642;15.799;EU
Bari;41.1142;16.8728;EU
Milan;45.47;9.205;EU
Turin;45.0704;7.67;EU
Naples;40.84;14.245;EU
Florence;43.78;11.25;EU
Aosta;45.737;7.315;EU
Perugia;43.1104;12.39;EU
Como;45.81;9.08;EU
Novara;45.45;8.62;EU
Asti;44.93;8.21;EU
Sassari;40.73;8.57;EU
Olbia;40.9143;9.5151;EU
Modena;44.65;10.92;EU
Ferrara;44.8504;11.6099;EU
Ravenna;44.4204;12.22;EU
Treviso;45.67;12.24;EU
Verona;45.4404;10.99;EU
Udine;46.07;13.24;EU
Bolzano;46.5004;11.36;EU
Bergamo;45.7004;9.67;EU
Salerno;40.6804;14.7699;EU
Pescara;42.4554;14.2187;EU
Arezzo;43.4617;11.875;EU
Siena;43.317;11.35;EU
Livorno;43.5511;10.3023;EU
Pisa;43.7205;10.4;EU
Parma;44.8104;10.32;EU
Catania;37.5;15.08;EU
Messina;38.2005;15.55;EU
Ragusa;36.93;14.73;EU
Siracusa;37.0704;15.29;EU
Reggio di Calabria;38.115;15.6414;EU
Vibo Valentia;38.6666;16.1;EU
Crotone;39.0833;17.1233;EU
Foggia;41.4605;15.56;EU
Barletta;41.32;16.27;EU
Taranto;40.5084;17.23;EU
Brindisi;40.6403;17.93;EU
Lecce;40.3604;18.15;EU
Benevento;41.1337;14.75;EU
Caserta;41.06;14.3374;EU
Saint Helier;49.1833;-2.1;EU
Port Morant;17.891;-76.329;NA
Kingston;17.9771;-76.7674;NA
Black River;18.031;-77.852;NA
Falmouth;18.4796;-77.656;NA
Lucea;18.443;-78.179;NA
Mandeville;18.033;-77.5;NA
May Pen;17.9666;-77.2333;NA
Montego Bay;18.4667;-77.9167;NA
Morant Bay;17.8814;-76.4093;NA
Port Antonio;18.159;-76.38;NA
Port Maria;18.377;-76.9;NA
St. Ann's Bay;18.4326;-77.1995;NA
Savanna-la-Mar;18.164;-77.948;NA
Spanish Town;17.9833;-76.95;NA
Half Way Tree;18.0333;-76.8;NA
‘Ajlūn;32.3333;35.7528;AS
Amman;31.95;35.9333;AS
Ma'an;30.192;35.736;AS
Al Aqabah;29.527;35.0777;AS
Al Mafraq;32.2833;36.2333;AS
Irbid;32.55;35.85;AS
As Salt;32.0392;35.7272;AS
Jarash;32.2808;35.8993;AS
Az Zarqa;32.07;36.1;AS
Al Karak;31.1851;35.7047;AS
At Tafilah;30.8333;35.6;AS
Mādabā;31.716;35.7939;AS
Muroran;42.35;140.98;AS
Iwaki;37.0553;140.89;AS
Sakata;38.92;139.8501;AS
Tottori;35.5004;134.2333;AS
Maizuru;35.4504;135.3333;AS
Hamamatsu;34.7181;137.7327;AS
Takaoka;36.67;137.0;AS
Asahikawa;43.755;142.38;AS
Tsuruoka;38.7004;139.8302;AS
Otaru;43.1887;140.9783;AS
Kawagoe;35.9177;139.4911;AS
Hachiōji;35.6577;139.3261;AS
Hirosaki;40.57;140.47;AS
Kure;34.251;132.5656;AS
Hachinohe;40.51;141.54;AS
Matsumoto;36.2404;137.97;AS
Tokyo;35.685;139.7514;AS
Tomakomai;42.6504;141.55;AS
Obihiro;42.9304;143.17;AS
Nagaoka;37.4504;138.86;AS
Kōriyama;37.41;140.38;AS
Shimonoseki;33.9654;130.9454;AS
Sasebo;33.1631;129.7177;AS
Kanoya;31.3833;130.85;AS
Kitakyūshū;33.8704;130.82;AS
Akita;39.71;140.09;AS
Aomori;40.825;140.71;AS
Chiba;35.6;140.1167;AS
Fukui;36.0704;136.22;AS
Fukuoka;33.595;130.41;AS
Fukushima;37.74;140.47;AS
Gifu;35.4231;136.7628;AS
Hiroshima;34.3878;132.4429;AS
Kagoshima;31.586;130.5611;AS
Kanazawa;36.56;136.64;AS
Kōbe;34.68;135.17;AS
Kōchi;33.5624;133.5375;AS
Kōfu;35.6504;138.5833;AS
Kumamoto;32.8009;130.7006;AS
Kyoto;35.03;135.75;AS
Maebashi;36.3927;139.0727;AS
Matsue;35.467;133.0666;AS
Matsuyama;33.8455;132.7658;AS
Mito;36.3704;140.48;AS
Miyazaki;31.9182;131.4184;AS
Morioka;39.72;141.13;AS
Nagano;36.65;138.17;AS
Nagasaki;32.765;129.885;AS
Nagoya;35.155;136.915;AS
Naha;26.2072;127.673;AS
Niigata;37.92;139.04;AS
Ōita;33.2432;131.5979;AS
Okayama;34.672;133.9171;AS
Ōsaka;34.75;135.4601;AS
Ōtsu;35.0064;135.8674;AS
Sapporo;43.075;141.34;AS
Sendai;38.2871;141.0217;AS
Shizuoka;34.9858;138.3854;AS
Takamatsu;34.3447;134.0448;AS
Tokushima;34.0674;134.5525;AS
Tottori;35.5;134.2333;AS
Toyama;36.7;137.23;AS
Tsu;34.7171;136.5167;AS
Utsunomiya;36.55;139.87;AS
Wakayama;34.2231;135.1677;AS
Yamagata;38.2705;140.32;AS
Yamaguchi;34.1833;131.4667;AS
Yokohama;35.32;139.58;AS
Saitama;35.9;139.65;AS
Saga;33.2333;130.3;AS
Kawasaki;35.53;139.705;AS
Nara;34.6833;135.8333;AS
Kushiro;42.975;144.3747;AS
Kitami;43.8504;143.9;AS
Hakodate;41.795;140.74;AS
Namanga;-2.5396;36.8;AF
Nairobi;-1.2833;36.8167;AF
Moyale;3.52;39.05;AF
Kisumu;-0.09;34.75;AF
Mombasa;-4.04;39.6899;AF
Nyeri;-417.0;36.951;AF
Garissa;-0.4396;39.67;AF
Kakamega;0.2904;34.73;AF
Nakuru;-0.28;36.07;AF
Witu;-2.3796;40.43;AF
Embu;-0.5196;37.45;AF
Homa Bay;-0.5273;34.4571;AF
Isiolo;0.3546;37.5822;AF
Iten;0.6703;35.5081;AF
Kabarnet;0.4919;35.743;AF
Kajiado;-1.8524;36.7768;AF
Kapenguria;1.2389;35.1119;AF
Kapsabet;0.2039;35.105;AF
Kericho;-0.3596;35.28;AF
Kerugoya;-0.4989;37.2803;AF
Kiambu;-1.1714;36.8356;AF
Kilifi;-3.6096;39.85;AF
Kisii;-0.6696;34.76;AF
Kitale;1.0305;34.9899;AF
Kitui;-1.367;38.0106;AF
Kwale;-4.1737;39.4521;AF
Lamu;-2.262;40.9197;AF
Lodwar;3.1304;35.57;AF
Machakos;-1.5095;37.26;AF
Mandera;3.9414;41.8625;AF
Maralal;1.1105;36.68;AF
Marsabit;2.33;37.98;AF
Meru;0.06;37.64;AF
Migori;-1.0634;34.4731;AF
Murang’a;-721.0;37.1526;AF
Mwatate;-3.505;38.3772;AF
Narok;-1.0808;35.8711;AF
Nyamira;-0.5633;34.9358;AF
Ol Kalou;-0.2643;36.3788;AF
Rumuruti;0.2725;36.5381;AF
Wajir;1.7504;40.05;AF
Wote;-1.7808;37.6288;AF
Busia;0.4586;34.116;AF
Kathwana;-0.3314;37.8686;AF
Sotik Post;-0.7813;35.3416;AF
Bungoma;0.5704;34.56;AF
Eldoret;0.52;35.27;AF
Hola;-1.4993;40.0301;AF
Karungu;-0.8496;34.15;AF
Siaya;0.0607;34.2881;AF
Naivasha;-0.7096;36.43;AF
Thika;-1.0396;37.09;AF
Konza;-1.7496;37.12;AF
Eldama Ravine;0.0504;35.72;AF
Tsavo;-2.9828;38.4666;AF
Voi;-3.3696;38.57;AF
Nanyuki;0.0204;37.06;AF
Malindi;-3.21;40.1;AF
Kendu Bay;-0.3596;34.64;AF
Mwingi;-0.9296;38.07;AF
Sotik;-0.6796;35.12;AF
Bishkek;42.8731;74.5852;AS
Kara Balta;42.8306;73.8857;AS
Cholpon Ata;42.6513;77.0811;AS
